,Unnamed: 0,Artist_list,Songs_list
3065,3065,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/americanpride.html
3078,3078,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/angelsamongus.html
3105,3105,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/anytimeimyourman.html
3176,3176,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/areyousurehankdoneitthisway.html
3171,3171,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/aslongasthereslove.html
3002,3002,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/asrightnow.html
3172,3172,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/backtothecountry.html
3043,3043,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/barefootin.html
3064,3064,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/betweenthetwoofthem.html
3177,3177,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/borncountry.html
2956,2956,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/burngeorgiaburn.html
3111,3111,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/callingallangels.html
2951,2951,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/cantforgetaboutyou.html
2995,2995,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/cantkeepagoodmandown.html
2985,2985,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/carolinamountaindewe.html
2967,2967,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/changescominon.html
3013,3013,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/christmasindixie.html
3091,3091,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/christmasinyourarms.html
3092,3092,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/christmasislove.html
3007,3007,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/christmasmemories.html
3156,3156,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/churchinthewildwood.html
3128,3128,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/clearacrossamericatonight.html
3076,3076,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/clearwaterblues.html
2965,2965,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/closeenoughtoperfect.html
3174,3174,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/comefindme.html
2991,2991,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/countrysideoflife.html
3018,3018,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/cruisin.html
3103,3103,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/dancinshagginontheboulevard.html
2981,2981,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/dixieboy.html
3044,3044,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/dixiefire.html
2979,2979,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/dixielanddelight.html
3160,3160,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/downbytheriverside.html
3047,3047,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/downhome.html
2997,2997,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/downonlongboatkey.html
3033,3033,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/downontheriver.html
3134,3134,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/downthisroad.html
3028,3028,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/facetoface.html
3031,3031,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/fallinagain.html
2958,2958,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/fantasy.html
2954,2954,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/feelssoright.html
3052,3052,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/fireonfire.html
3000,3000,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/fireworks.html
2993,2993,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/foodonthetable.html
3048,3048,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/foreversasfarasillgo.html
2994,2994,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/fortyhourweekforalivin.html
2952,2952,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/getitwhileitshot.html
2947,2947,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/gettingoveryou.html
3178,3178,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/givemeonemoreshot.html
3115,3115,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/godmusthavespentalittlemoretimeonyou.html
2973,2973,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/gonnahaveaparty.html
3051,3051,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/goodbyekellyssong.html
2968,2968,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/greenriver.html
3054,3054,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/gulfofmexico.html
2945,2945,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/hangingupmytravelinshoes.html
3099,3099,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/hanginroundthemistletoe.html
3097,3097,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/happybirthdayjesus.html
3006,3006,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/happyholidays.html
3179,3179,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/hatsoff.html
3089,3089,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/heartbreakexpress.html
3046,3046,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/hereweare.html
3112,3112,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/heybaby.html
3034,3034,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/highcotton.html
3173,3173,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/hillbillywinsthelottomoney.html
3141,3141,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/hiseyeisonthesparrow.html
2959,2959,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/hollywood.html
3012,3012,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/homecomingchristmas.html
3063,3063,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/homesickfever.html
3058,3058,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/hometownhoneymoon.html
3144,3144,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/howgreatthouart.html
3056,3056,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/iaintgotnobusinessdoinbusinesstoday.html
3155,3155,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/iamapilgrim.html
3149,3149,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/iamthemanthomas.html
3130,3130,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/icanthidemyheart.html
3131,3131,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/icantloveyouanyless.html
3025,3025,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/icantstop.html
3158,3158,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ificouldhearmymotherprayagain.html
3030,3030,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ificouldjustseeyounow.html
3040,3040,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ifihadyou.html
3003,3003,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ifitaintdixieitwontdo.html
2988,2988,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ifyouregonnaplayintexasyougottahaveafiddleintheband.html
3109,3109,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ijustcouldntsayno.html
3125,3125,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/iloveyouenoughtoletyougo.html
3061,3061,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/iminahurryanddontknowwhy.html
3116,3116,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/iminthatkindofmood.html
2987,2987,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/imnotthatwayanymore.html
3037,3037,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/imstilldreamin.html
2963,2963,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/imstoned.html
3145,3145,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ineedthee.html
3088,3088,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/inpictures.html
3142,3142,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/inthegarden.html
3151,3151,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/inthesweetbyandby.html
3026,3026,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/isawthetime.html
3042,3042,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ishowedher.html
3110,3110,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/isthemagicstillthere.html
3017,3017,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/isthishowlovebegins.html
3022,3022,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/itaughthereverythingsheknows.html
3021,3021,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/itsallcominbacktomenow.html
3086,3086,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/itworks.html
3082,3082,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ivelovedalotmorethanivehurt.html
2948,2948,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/iwannacomeover.html
2999,2999,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/iwanttoknowyoubeforewemakelove.html
3094,3094,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/iwasyoungoncetoo.html
3133,3133,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/iwritealittle.html
3147,3147,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/jesuslovesme.html
3005,3005,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/josephandmarysboy.html
3049,3049,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/jukeboxinmymind.html
3070,3070,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/katybroughtmyguitarbacktoday.html
3180,3180,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/keepinup.html
2953,2953,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/keepondreamin.html
2975,2975,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ladydownonlove.html
3020,3020,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/letshearitforthegirl.html
3118,3118,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/lifestooshorttolovethisfast.html
3120,3120,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/littlethings.html
3162,3162,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/lonesomevalley.html
2998,2998,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/louisianamoon.html
2955,2955,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/loveinthefirstdegree.html
3164,3164,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/loveliftedme.html
3135,3135,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/loveremains.html
2983,2983,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/lovinman.html
2972,2972,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/lovinyouiskillinme.html
3121,3121,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/mistofdesire.html
3050,3050,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/moonlightlounge.html
2964,2964,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/mountainmusic.html
3107,3107,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/mygirl.html
2944,2944,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/myhomesinalabama.html
3081,3081,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/mylovebelongstoyou.html
2971,2971,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/neverbeone.html
3102,3102,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/newyearseve1999.html
3084,3084,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/nothingcomescloser.html
3108,3108,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ofcourseimalright.html
2960,2960,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/oldflame.html
3029,3029,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/oldman.html
3146,3146,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/oldshep.html
3035,3035,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/olebaughroad.html
3096,3096,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/olittletownofbethlehem.html
3059,3059,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/onceuponalifetime.html
3154,3154,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/onebigheaven.html
3166,3166,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/onelife.html
3113,3113,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/onemoretimearound.html
3175,3175,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/oneonone.html
3071,3071,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/onthissideofthemoon.html
3045,3045,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/passitondown.html
3038,3038,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/petesmusiccity.html
3067,3067,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/picturesandmemories.html
3023,3023,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ponyexpress.html
3161,3161,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/preciousmemories.html
3073,3073,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/reckless.html
2977,2977,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/redriver.html
3132,3132,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/reinventthewheel.html
3062,3062,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/richardpettyfans.html
2957,2957,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/ridethetrain.html
3140,3140,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/rightwhereiam.html
3101,3101,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/rockinaroundthechristmastree.html
3150,3150,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/rockofages.html
2984,2984,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/rolloneighteenwheeler.html
3104,3104,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/sadlookinmoon.html
3004,3004,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/santaclausistillbelieveinyou.html
3085,3085,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/sayi.html
2962,2962,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/seetheembersfeeltheflame.html
3080,3080,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/sheaintyourordinarygirl.html
3181,3181,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/sheandi.html
3041,3041,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/shecan.html
2976,2976,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/sheputthesadinallhissongs.html
3106,3106,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/shesgotthatlookinhereyes.html
3001,3001,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/shewonthaveathingtodowithnobodybutme.html
3148,3148,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/silentnight.html
3137,3137,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/simpleasthat.html
3122,3122,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/smallstuff.html
2950,2950,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/someotherplacesomeothertime.html
3066,3066,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/sometimesoutoftouch.html
3032,3032,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/songofthesouth.html
3168,3168,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/southerndrawl.html
3039,3039,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/southernstar.html
3083,3083,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/spinthewheel.html
3055,3055,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/startingtonight.html
3136,3136,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/startliving.html
3068,3068,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/stillgoinstrong.html
3079,3079,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/sundaydrive.html
3159,3159,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/suppertime.html
3057,3057,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/takealittletrip.html
2969,2969,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/takemedown.html
3024,3024,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/tartop.html
3010,3010,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/tennesseechristmas.html
2949,2949,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/tennesseeriver.html
3074,3074,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thatfeeling.html
3090,3090,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/theblessings.html
3036,3036,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/theborderline.html
2992,2992,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/theboy.html
3072,3072,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thecheapseats.html
3098,3098,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thechristmasspirit.html
2974,2974,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thecloseryouget.html
2986,2986,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/theendofthelyin.html
3182,3182,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thefans.html
3100,3100,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thelittledrummerboy.html
3087,3087,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/themakersaidtakeher.html
3183,3183,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thenagain.html
3095,3095,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thenightbeforechristmas.html
3119,3119,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thenweremember.html
3152,3152,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/theoldruggedcross.html
3163,3163,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/therefrainofjohndillonjames.html
2989,2989,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/theresafireinthenight.html
2996,2996,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/theresnoway.html
3167,3167,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thestarspangledbanner.html
3127,3127,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thewomenheloves.html
3170,3170,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thisaintjustasong.html
3075,3075,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thislovesonme.html
3009,3009,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/thistlehairthechristmasbear.html
3069,3069,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/tlcasap.html
3008,3008,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/tonightischristmas.html
3123,3123,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/toomuchlove.html
3019,3019,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/touchmewhenweredancing.html
3016,3016,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/truetruehousewife.html
3053,3053,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/untilithappenstoyou.html
3015,3015,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/vacation.html
2980,2980,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/veryspeciallove.html
3169,3169,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/wasntthroughlovingyoujustyet.html
3117,3117,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/wemadelove.html
2978,2978,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/whatinthenameoflove.html
3153,3153,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/whatwillileavebehind.html
3126,3126,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/whenitallgoessouth.html
3165,3165,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/whenitcomesmytime.html
3093,3093,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/whenitcomestochristmas.html
2990,2990,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/whenwemakelove.html
2946,2946,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/whyladywhy.html
3157,3157,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/willthecirclebeunbroken.html
3129,3129,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/willyoumarryme.html
2961,2961,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/womanbackhome.html
3139,3139,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/wonderfulwasteoftime.html
2966,2966,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/wordsattwentypaces.html
3124,3124,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/writeitdowninblue.html
3060,3060,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/youcanttakethecountryoutofme.html
3138,3138,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/youonlypaintthepictureonce.html
3027,3027,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/youremyexplanationforliving.html
2970,2970,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/youturnmeon.html
3014,3014,https://www.azlyrics.com/a/alabama.html,../lyrics/alabama/youvegotthetouch.html
4563,4563,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/14angels.html
4343,4343,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/96tears.html
4428,4428,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/abrandnewme.html
4315,4315,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/accenttchuatethepositive.html
4370,4370,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/achange.html
4361,4361,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/achangeisgonnacome.html
4513,4513,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/aintnobodyeverlovedyou.html
4348,4348,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/aintnobodygonnaturnmearound.html
4458,4458,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/aintnothingliketherealthing.html
4381,4381,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/aintnoway.html
4296,4296,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/allnightlong.html
4427,4427,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/allthekingshorses.html
4441,4441,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/amazinggrace.html
4519,4519,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/anangelcries.html
4450,4450,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/angel.html
4556,4556,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/angelswehaveheardonhigh.html
4508,4508,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/anothernight.html
4429,4429,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/aprilfools.html
4299,4299,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/areyousure.html
4534,4534,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/aroseisstillarose.html
4465,4465,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/asongforyou.html
4569,4569,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/asummerplace.html
4561,4561,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/avemaria.html
4356,4356,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/babybabybaby.html
4350,4350,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/babyiloveyou.html
4505,4505,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/betterfriendsthanlovers.html
4302,4302,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/bluebymyself.html
4311,4311,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/blueholiday.html
4434,4434,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/bordersongholymoses.html
4574,4574,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/bridgeovertroubledwater.html
4387,4387,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/bringitonhometome.html
4421,4421,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/callme.html
4372,4372,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/chainoffools.html
4562,4562,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/christmasaintchristmaswithouttheoneyoulove.html
4443,4443,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/climbinghighermountains.html
4575,4575,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/coldcoldheart.html
4379,4379,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/comebackbaby.html
4474,4474,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/cometome.html
4526,4526,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/cometome.html
4386,4386,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/crazyhecallsme.html
4415,4415,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/darkendofthestreet.html
4424,4424,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/daydreaming.html
4433,4433,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/didntiblowyourmindthistime.html
4533,4533,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/doctorsorders.html
4355,4355,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/dontletmelosethisdream.html
4394,4394,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/dontplaythatsong.html
4359,4359,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/dorightwomandorightman.html
4516,4516,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/doyoustillremember.html
4357,4357,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/drfeelgoodloveisaseriousbusiness.html
4479,4479,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/drinkingagain.html
4352,4352,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/drowninmyowntears.html
4463,4463,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/eightdaysontheroad.html
4417,4417,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/eleanorrigby.html
4393,4393,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/elusivebutterfly.html
4529,4529,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/everchangingtimes.html
4549,4549,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/everybodyssomebodysfool.html
4528,4528,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/everydaypeople.html
4503,4503,https://www.azlyrics.com/a/arethafranklin.html,../lyrics/arethafranklin/everygirlwantsmyguy.html
